date,code,open,close,high,low,volume,amount,amplitude,pct_change,price_change,turnover_rate,RSI,MACD,MACD_signal,MACD_hist,MA20,MA50,BB_upper,BB_lower,BB_middle
2017-12-11,000021,8.4,8.51,8.53,8.38,131429,121518397.0,1.78,1.07,0.09,0.89,48.525045626563,-0.11768631444304312,-0.08406036170622583,-0.03362595273681729,8.684000000000001,8.6582,9.5287816285882,7.8392183714118016,8.684000000000001
2017-12-12,000021,8.49,8.24,8.49,8.23,126869,115977728.0,3.06,-3.17,-0.27,0.86,43.79403457401567,-0.12674489676916423,-0.0925972687188135,-0.03414762805035072,8.620000000000001,8.6546,9.392605979785388,7.8473940202146135,8.620000000000001
2017-12-13,000021,8.24,8.55,8.59,8.23,194317,179279710.0,4.37,3.76,0.31,1.32,49.84077643276619,-0.10766834563698957,-0.09561148410244873,-0.012056861534540844,8.5825,8.6552,9.289461809435377,7.8755381905646225,8.5825
2017-12-14,000021,8.55,8.85,9.01,8.51,400416,381696704.0,5.85,3.51,0.3,2.73,54.89765352061813,-0.06756371616720003,-0.090001930515399,0.022438214348198968,8.5595,8.6598,9.196790357686467,7.922209642313533,8.5595
2017-12-15,000021,8.75,8.92,8.96,8.66,290695,279124368.0,3.39,0.79,0.07,1.98,56.01201759830424,-0.02978870770890829,-0.07795928595410086,0.048170578245192566,8.565,8.665,9.212657316796578,7.91734268320342,8.565
2017-12-18,000021,8.78,8.8,8.95,8.68,175200,167852326.0,3.03,-1.35,-0.12,1.19,53.568554504273614,-0.009426080481370391,-0.06425264485955477,0.05482656437818438,8.550500000000001,8.6626,9.162495915019168,7.938504084980835,8.550500000000001
2017-12-19,000021,8.85,8.93,9.04,8.81,199274,193282393.0,2.61,1.48,0.13,1.36,55.81721773013045,0.01700533493030676,-0.048001048901582466,0.06500638383188923,8.5425,8.663,9.12976058951725,7.955239410482751,8.5425
2017-12-20,000021,8.9,8.87,8.95,8.69,193180,185363523.0,2.91,-0.67,-0.06,1.31,54.505191066183635,0.03273359105136109,-0.03185412091099376,0.06458771196235485,8.522499999999999,8.6668,9.031297602195755,8.013702397804243,8.522499999999999
2017-12-21,000021,8.81,9.07,9.14,8.72,270728,264121459.0,4.74,2.25,0.2,1.84,58.04531427467702,0.06063768241627443,-0.013355760245540122,0.07399344266181455,8.540000000000001,8.6746,9.096596802003164,7.9834031979968385,8.540000000000001
2017-12-22,000021,9.13,8.99,9.18,8.94,170252,167028462.0,2.65,-0.88,-0.08,1.16,56.16275101314312,0.07542706815896949,0.0044008054353618,0.0710262627236077,8.555,8.679,9.142281874401165,7.967718125598834,8.555
2017-12-25,000021,8.95,8.67,8.96,8.6,218228,207972267.0,4.0,-3.56,-0.32,1.49,49.27811236682179,0.06062756048547868,0.015646156445385178,0.0449814040400935,8.575500000000002,8.6818,9.148613426818937,8.002386573181067,8.575500000000002
2017-12-26,000021,8.65,8.81,8.86,8.6,153862,146524441.0,3.0,1.61,0.14,1.05,52.04763880531538,0.05950968341382179,0.024418861839072502,0.035090821574749284,8.593,8.686,9.172278862034634,8.013721137965366,8.593
2017-12-27,000021,8.78,8.48,8.83,8.45,176264,166766696.0,4.31,-3.75,-0.33,1.2,45.711737232919305,0.03163089444413281,0.025861268360084566,0.0057696260840482405,8.601,8.684800000000001,9.169292178373185,8.032707821626817,8.601
2017-12-28,000021,8.44,8.73,8.76,8.44,184986,174405513.0,3.77,2.95,0.25,1.26,50.61631510951037,0.02937109232321866,0.026563233152711387,0.0028078591705072743,8.622499999999999,8.6942,9.175957315427429,8.069042684572569,8.622499999999999
2017-12-29,000021,8.81,8.95,9.02,8.72,214151,207418788.0,3.44,2.52,0.22,1.46,54.51097612626823,0.04481573633306368,0.03021373378878185,0.014602002544281834,8.642,8.7064,9.212494522322636,8.071505477677363,8.642
2018-01-02,000021,9.08,9.05,9.12,8.87,248142,243375639.0,2.79,1.12,0.1,1.69,56.201822733123315,0.0643827282344187,0.03704753267790922,0.027335195556509484,8.6745,8.7184,9.260007472198375,8.088992527801626,8.6745
2018-01-03,000021,9.08,9.12,9.15,8.95,257478,253669098.0,2.21,0.77,0.07,1.75,57.39563065665708,0.08456333182397557,0.046550692507122494,0.03801263931685308,8.728,8.733600000000001,9.269353858395895,8.186646141604104,8.728
2018-01-04,000021,9.05,9.1,9.27,8.98,271288,268409727.0,3.18,-0.22,-0.02,1.85,56.91826986015392,0.09781521974372609,0.056803597954443216,0.04101162178928287,8.7655,8.7472,9.300793377504446,8.230206622495553,8.7655
2018-01-05,000021,9.09,9.05,9.1,8.92,189548,185253378.0,1.98,-0.55,-0.05,1.29,55.67167060465989,0.10309444566667914,0.06606176749689041,0.037032678169788724,8.805499999999999,8.7574,9.298631828216465,8.312368171783532,8.805499999999999
2018-01-08,000021,9.0,8.95,9.02,8.75,211702,204219637.0,2.98,-1.1,-0.1,1.44,53.1637959063622,0.09807851787791932,0.0724651175730962,0.02561340030482312,8.831999999999999,8.768,9.2954911002383,8.368508899761698,8.831999999999999
2018-01-09,000021,8.92,8.9,8.96,8.77,146526,141087134.0,2.12,-0.56,-0.05,1.0,51.9047731920367,0.08904235202771815,0.0757805644640206,0.013261787563697558,8.8515,8.7834,9.29137611892453,8.411623881075469,8.8515
2018-01-10,000021,8.87,9.5,9.52,8.74,645669,644224096.0,8.76,6.74,0.6,4.39,63.17487307588961,0.12881125511342795,0.08638670259390206,0.042424552519525885,8.9145,8.8038,9.34686442961939,8.48213557038061,8.9145
2018-01-11,000021,9.47,10.53,10.53,9.41,1179240,1283637488.0,11.79,10.84,1.03,8.03,74.30580383385004,0.24066653525050974,0.1172426691252236,0.12342386612528614,9.013499999999999,8.8442,9.815454487486718,8.211545512513279,9.013499999999999
2018-01-12,000021,10.88,10.42,11.42,10.4,1545334,1810792528.0,9.69,-1.04,-0.11,10.52,71.80943427604772,0.31678487113853215,0.15715110952788533,0.15963376161064682,9.092,8.8848,10.096382397297004,8.087617602702997,9.092
2018-01-15,000021,10.33,10.95,11.4,10.17,1531766,1771070800.0,11.8,5.09,0.53,10.42,75.9941921447577,0.4150908622628968,0.20873906007488763,0.2063518021880092,9.1935,8.9362,10.478836920811062,7.908163079188938,9.1935
2018-01-16,000021,10.67,10.31,10.8,10.05,1215416,1353417856.0,6.85,-5.84,-0.64,8.27,63.69775113130218,0.43632671442856186,0.2542565909456225,0.18207012348293938,9.269,8.967,10.628277749394897,7.909722250605104,9.269
2018-01-17,000021,9.62,9.2,9.68,9.2,1102783,1113252336.0,4.66,-10.77,-1.11,7.5,48.91464689446237,0.35944509758481225,0.2752942922734605,0.08415080531135177,9.282499999999999,8.9754,10.633379343242781,7.931620656757216,9.282499999999999
2018-01-18,000021,9.17,9.04,9.29,9.0,656869,649264176.0,3.15,-1.74,-0.16,4.47,47.213698078792426,0.2823504394014211,0.2767055216990526,0.005644917702368524,9.291,8.9794,10.633503631280025,7.948496368719976,9.291
2018-01-19,000021,9.07,9.07,9.23,8.96,526248,519981328.0,2.99,0.33,0.03,3.58,47.58175985192527,0.2211241352474662,0.2655892444087353,-0.04446510916126911,9.291,8.9754,10.633503631280025,7.948496368719976,9.291
2018-01-22,000021,9.02,8.93,9.04,8.59,437967,420747456.0,4.96,-1.54,-0.14,2.98,45.97084198247965,0.15946678429781436,0.24436475238655114,-0.08489796808873679,9.288,8.9678,10.633445651076272,7.942554348923729,9.288
2018-01-23,000021,8.9,8.82,8.97,8.79,312250,300600016.0,2.02,-1.23,-0.11,2.13,44.69058179711845,0.10056752888942277,0.2156053076871255,-0.11503777879770272,9.2955,8.949599999999998,10.628698784877953,7.962301215122047,9.2955
2018-01-24,000021,8.83,9.05,9.15,8.75,442762,432409248.0,4.54,2.61,0.23,3.01,47.954355271940734,0.07162289825447843,0.1868088258005961,-0.11518592754611767,9.3075,8.940199999999999,10.627255659203644,7.987744340796354,9.3075
2018-01-25,000021,8.98,8.98,9.1,8.9,283237,277321200.0,2.21,-0.77,-0.07,1.93,47.04447462326326,0.04254522014158013,0.15795610466879292,-0.11541088452721279,9.3325,8.9338,10.606766455652053,8.058233544347946,9.3325
2018-01-26,000021,8.99,9.09,9.24,8.94,314773,310611472.0,3.34,1.22,0.11,2.14,48.691958371196634,0.028053646461769333,0.13197561302738822,-0.10392196656561889,9.3505,8.9294,10.600147550311705,8.100852449688295,9.3505
2018-01-29,000021,9.02,8.87,9.06,8.78,305785,296260496.0,3.08,-2.42,-0.22,2.08,45.63412203878925,-0.0011697078054524468,0.1053465488608201,-0.10651625666627254,9.3465,8.9306,10.601749377613885,8.091250622386116,9.3465
2018-01-30,000021,8.86,8.51,8.93,8.43,356564,336681216.0,5.64,-4.06,-0.36,2.43,41.08710068163049,-0.05277011690022171,0.07372321570861173,-0.12649333260883344,9.3195,8.919,10.621459676794963,8.017540323205036,9.3195
2018-01-31,000021,8.53,8.15,8.56,8.01,332943,299056672.0,6.46,-4.23,-0.36,2.27,37.10547877132827,-0.1213143677078019,0.034715699025329005,-0.1560300667331309,9.271,8.9002,10.667880810949901,7.8741191890501,9.271
2018-02-01,000021,8.15,7.5,8.19,7.38,445560,377899472.0,9.94,-7.98,-0.65,3.03,31.222266858532592,-0.22548648024698537,-0.017324736829133873,-0.20816174341785149,9.190999999999999,8.8648,10.786968671371733,7.595031328628266,9.190999999999999
2018-02-02,000021,7.36,7.6,7.63,7.31,276164,229096609.0,4.27,1.33,0.1,1.88,32.9827599195754,-0.29655595325920103,-0.0731709801151473,-0.22338497314405373,9.118500000000001,8.8424,10.858721537621019,7.378278462378982,9.118500000000001
2018-02-05,000021,7.34,7.48,7.57,7.34,141791,116974786.0,3.03,-1.58,-0.12,0.96,31.926657958962394,-0.3584302588584105,-0.13022283586379996,-0.22820742299461055,9.045,8.8182,10.925962519562809,7.164037480437192,9.045
2018-02-06,000021,7.25,6.96,7.38,6.95,287848,228613938.0,5.75,-6.95,-0.52,1.96,27.77617964853937,-0.444304085081626,-0.19303908570736517,-0.25126499937426083,8.948,8.7922,11.03740757153794,6.858592428462059,8.948
2018-02-07,000021,7.17,7.1,7.26,6.88,209646,166066950.0,5.46,2.01,0.14,1.43,30.399587873156477,-0.49535276277694873,-0.2535018211212819,-0.24185094165566684,8.828,8.765,11.048383750616114,6.607616249383884,8.828
2018-02-08,000021,7.09,7.35,7.41,7.05,176797,142824706.0,5.07,3.52,0.25,1.2,34.94391903476759,-0.5097600998570213,-0.3047534768684298,-0.2050066229885915,8.669,8.745600000000001,10.833836252468092,6.5041637475319085,8.669
2018-02-09,000021,7.13,7.03,7.22,6.93,190122,149487212.0,3.95,-4.35,-0.32,1.29,32.05857850744272,-0.5407657331834947,-0.3519559281314428,-0.18880980505205197,8.4995,8.7202,10.619796913170441,6.379203086829557,8.4995
2018-02-12,000021,7.11,7.25,7.31,7.07,152951,122072932.0,3.41,3.13,0.22,1.04,35.9728166811511,-0.5413454660383268,-0.3898338357128196,-0.15151163032550719,8.314499999999999,8.693999999999999,10.177298700879973,6.451701299120025,8.314499999999999
2018-02-13,000021,7.32,7.32,7.43,7.26,161949,131483103.0,2.34,0.97,0.07,1.1,37.21231833142506,-0.5300464480067761,-0.41787635817161095,-0.11217008983516519,8.165000000000001,8.6724,9.832938847799921,6.49706115220008,8.165000000000001
2018-02-14,000021,7.39,7.35,7.39,7.24,83262,67359010.0,2.05,0.41,0.03,0.57,37.76835304453529,-0.5127603632469357,-0.43685315918667594,-0.0759072040602598,8.072500000000002,8.6584,9.7054099791477,6.439590020852304,8.072500000000002
2018-02-22,000021,7.47,7.53,7.59,7.36,159624,132341522.0,3.13,2.45,0.18,1.09,41.13663527956971,-0.47901473714453324,-0.4452854747782474,-0.03372926236628582,7.997,8.642,9.582952079982286,6.411047920017714,7.997
2018-02-23,000021,7.48,7.47,7.53,7.38,151367,124534503.0,1.99,-0.8,-0.06,1.03,40.35260615231174,-0.45190332367804054,-0.4466090445582061,-0.005294279119834433,7.917,8.6264,9.438487430115721,6.3955125698842785,7.917
2018-02-26,000021,7.52,7.72,7.76,7.49,238058,200658023.0,3.61,3.35,0.25,1.62,45.05186960095778,-0.40556927240169394,-0.4384010901269037,0.032831817725209766,7.8565,8.6124,9.30660723741389,6.406392762586108,7.8565
2018-02-27,000021,7.74,7.78,8.0,7.7,263604,227454677.0,3.89,0.78,0.06,1.79,46.14843014017332,-0.35985946843986394,-0.4226927657894958,0.06283329734963183,7.8045,8.5978,9.185622369669014,6.423377630330987,7.8045
2018-02-28,000021,7.64,7.91,8.04,7.57,272114,234735481.0,6.04,1.67,0.13,1.85,48.54444098358979,-0.30957561099467146,-0.4000693348305309,0.09049372383585946,7.7475000000000005,8.591199999999999,9.007053492313906,6.487946507686096,7.7475000000000005
2018-03-01,000021,7.8,8.17,8.17,7.79,340519,299553920.0,4.8,3.29,0.26,2.32,53.04424801561384,-0.24591075845505195,-0.36923761955543516,0.12332686110038321,7.706999999999999,8.5836,8.852340124155333,6.561659875844665,7.706999999999999
2018-03-02,000021,8.04,7.97,8.2,7.94,303501,268041184.0,3.18,-2.45,-0.2,2.07,49.46108505719047,-0.20918290238036352,-0.33722667612042084,0.12804377374005732,7.650999999999999,8.566,8.615653305597487,6.686346694402511,7.650999999999999
2018-03-05,000021,8.04,8.15,8.16,7.97,242063,214959297.0,2.38,2.26,0.18,1.65,52.566640859795385,-0.16366469146850982,-0.30251427919003865,0.13884958772152883,7.614999999999999,8.5506,8.438395409265901,6.791604590734098,7.614999999999999
2018-03-06,000021,8.16,8.18,8.29,8.07,271539,242953764.0,2.7,0.37,0.03,1.85,53.08408921238133,-0.12374398842966716,-0.2667602210379644,0.1430162326082972,7.5985,8.5382,8.360425849410666,6.8365741505893345,7.5985
2018-03-07,000021,8.13,7.99,8.18,7.97,202521,179260998.0,2.57,-2.32,-0.19,1.38,49.407910276844326,-0.10621359159376809,-0.23465089514912513,0.12843730355535704,7.5905000000000005,8.519400000000001,8.332186591492771,6.84881340850723,7.5905000000000005
2018-03-08,000021,7.98,8.09,8.24,7.98,215542,191573888.0,3.25,1.25,0.1,1.47,51.318753448308335,-0.08329133092069885,-0.20437898230343987,0.12108765138274102,7.619999999999999,8.5038,8.391284642658054,6.848715357341945,7.619999999999999
2018-03-09,000021,8.06,8.31,8.36,8.03,317631,286460320.0,4.08,2.72,0.22,2.16,55.31719049532278,-0.046833248274610995,-0.1728698354976741,0.1260365872230631,7.655499999999999,8.4886,8.483134581201245,6.827865418798754,7.655499999999999
2018-03-12,000021,8.37,8.34,8.49,8.28,315840,288712352.0,2.53,0.36,0.03,2.15,55.84972195912001,-0.015342348785230442,-0.14136433815518537,0.12602198936995493,7.6985,8.4756,8.573217668736696,6.823782331263305,7.6985
2018-03-13,000021,8.31,8.28,8.45,8.17,279817,254190353.0,3.36,-0.72,-0.06,1.9,54.45196069244022,0.004718525159843168,-0.11214776549217967,0.11686629065202284,7.7645,8.4678,8.604892170358669,6.92410782964133,7.7645
2018-03-14,000021,8.23,8.01,8.25,7.99,225393,200376250.0,3.14,-3.26,-0.27,1.53,48.562080413979295,-0.001156499813788514,-0.08994951235650145,0.08879301254271293,7.81,8.451799999999999,8.598492232048073,7.021507767951926,7.81
2018-03-15,000021,7.97,8.05,8.1,7.87,164178,144083780.0,2.87,0.5,0.04,1.12,49.434702937136066,-0.002555376932001252,-0.07247068527160141,0.06991530833960016,7.845000000000001,8.4432,8.610519431497433,7.079480568502569,7.845000000000001
2018-03-16,000021,8.02,8.03,8.17,8.01,147372,130680844.0,1.99,-0.25,-0.02,1.0,48.98721589026127,-0.005217683768984571,-0.05902008497107805,0.05380240120209348,7.8950000000000005,8.429200000000002,8.565835300204267,7.224164699795733,7.8950000000000005
2018-03-19,000021,8.0,8.05,8.2,8.0,141277,125590923.0,2.49,0.25,0.02,0.96,49.479707773423705,-0.005648634324808555,-0.048345794841824156,0.0426971605170156,7.9350000000000005,8.411200000000001,8.539334344547907,7.330665655452095,7.9350000000000005
2018-03-20,000021,7.89,7.93,7.98,7.76,175460,151697470.0,2.73,-1.49,-0.12,1.19,46.57433005878283,-0.015494551320685446,-0.04177554613759642,0.02628099481691097,7.965499999999999,8.3888,8.500157834507402,7.430842165492596,7.965499999999999
2018-03-21,000021,7.96,8.0,8.25,7.93,253208,225231195.0,4.04,0.88,0.07,1.72,48.47495039106345,-0.017447967185594493,-0.03691003034719603,0.01946206316160154,7.997999999999999,8.3664,8.451986783948765,7.544013216051233,7.997999999999999
2018-03-22,000021,8.0,8.12,8.14,7.83,197458,173554690.0,3.88,1.5,0.12,1.34,51.6504064746959,-0.00920693440527387,-0.0313694111588116,0.022162476753537733,8.0275,8.3468,8.429737492036908,7.625262507963092,8.0275
2018-03-23,000021,7.88,7.24,7.91,7.24,361392,301259792.0,8.25,-10.84,-0.88,2.46,34.74132073196682,-0.07284479266108868,-0.03966448745926702,-0.03318030520182166,8.016,8.310599999999999,8.488372734183654,7.543627265816345,8.016
2018-03-26,000021,7.0,7.35,7.4,6.88,198673,157376807.0,7.18,1.52,0.11,1.35,37.49586543824323,-0.11309844465454866,-0.05435127889832335,-0.05874716575622531,7.9975,8.2786,8.538753175510447,7.456246824489552,7.9975
2018-03-27,000021,7.47,7.69,7.8,7.42,218292,183654142.0,5.17,4.63,0.34,1.49,45.195944089531245,-0.11622482790122479,-0.06672598869890364,-0.04949883920232115,7.992999999999999,8.2544,8.54283997672063,7.443160023279369,7.992999999999999
2018-03-28,000021,7.5,7.59,7.69,7.48,129610,108625548.0,2.73,-1.3,-0.1,0.88,43.49860914683644,-0.1253269819788061,-0.07844618735488414,-0.04688079462392196,7.976999999999999,8.2162,8.553544881167237,7.400455118832761,7.976999999999999
2018-03-29,000021,7.59,7.68,7.7,7.58,116034,97726036.0,1.58,1.19,0.09,0.79,45.483000065073746,-0.12385058438171193,-0.0875270667602497,-0.03632351762146223,7.952500000000001,8.1592,8.535762376636919,7.369237623363083,7.952500000000001
2018-03-30,000021,7.72,7.96,8.06,7.72,225810,196711033.0,4.43,3.65,0.28,1.54,51.22266293792068,-0.09894627761040731,-0.08981090893028122,-0.009135368680126085,7.952000000000001,8.11,8.53521865539448,7.36878134460552,7.952000000000001
2018-04-02,000021,8.02,8.16,8.34,7.9,370902,331923360.0,5.53,2.51,0.2,2.52,54.87700347757593,-0.06235234748918117,-0.08431919664206122,0.021966849152880052,7.952500000000001,8.0542,8.53641352099446,7.368586479005542,7.952500000000001
2018-04-03,000021,8.0,8.0,8.07,7.82,250362,218344623.0,3.06,-1.96,-0.16,1.7,51.54970483923036,-0.045734854117974066,-0.0766023281372438,0.03086747401926973,7.9435,8.008,8.518592166526503,7.368407833473498,7.9435
2018-04-04,000021,8.0,7.7,8.05,7.67,207408,179308484.0,4.75,-3.75,-0.3,1.41,45.92688303285381,-0.05612587949246439,-0.07250703840828793,0.016381158915823535,7.928999999999999,7.978,8.513222560331375,7.344777439668624,7.928999999999999
2018-04-09,000021,7.61,7.66,7.74,7.42,153880,129012328.0,4.16,-0.52,-0.04,1.05,45.21866128596065,-0.06681826826743542,-0.07136928438011743,0.0045510161126820076,7.907500000000001,7.950400000000001,8.498054823873407,7.316945176126596,7.907500000000001
2018-04-10,000021,7.69,7.78,7.78,7.54,141685,119404665.0,3.13,1.57,0.12,0.96,47.81837670411229,-0.0648613846208459,-0.07006770442826313,0.005206319807417231,7.881,7.924600000000001,8.443846337822457,7.3181536621775445,7.881
2018-04-11,000021,7.78,7.99,8.0,7.74,231964,201391561.0,3.34,2.7,0.21,1.58,52.102199265052015,-0.04583691584222738,-0.06522154671105598,0.019384630868828606,7.8635,7.9058,8.388677112982041,7.338322887017959,7.8635
2018-04-12,000021,7.9,7.97,8.12,7.89,208518,183184020.0,2.88,-0.25,-0.02,1.42,51.66716456296223,-0.03200478884083324,-0.058578195137011436,0.026573406296178194,7.848000000000001,7.8888,8.340365717734443,7.355634282265559,7.848000000000001
2018-04-13,000021,8.04,7.99,8.18,7.99,199302,176475770.0,2.38,0.25,0.02,1.36,52.0978965391921,-0.019207483767481826,-0.05070405286310552,0.03149656909562369,7.8469999999999995,7.8675999999999995,8.33812523861043,7.355874761389569,7.8469999999999995
2018-04-16,000021,7.95,8.13,8.16,7.82,227307,200672351.0,4.26,1.75,0.14,1.55,55.11342890463276,0.0022058747232351905,-0.04012206734583738,0.04232794206907257,7.851000000000001,7.850599999999999,8.349914822389707,7.352085177610295,7.851000000000001
2018-04-17,000021,8.15,7.77,8.3,7.72,270226,237905787.0,7.13,-4.43,-0.36,1.84,46.93186429520698,-0.009760364347835448,-0.03404972674623699,0.024289362398401543,7.837999999999999,7.824200000000001,8.33109633947146,7.34490366052854,7.837999999999999
2018-04-18,000021,7.85,8.63,8.63,7.72,505140,457446000.0,11.71,11.07,0.86,3.44,61.59794405396968,0.04957959494802555,-0.017323862407384483,0.06690345735541003,7.867,7.819400000000001,8.46386179304773,7.27013820695227,7.867
2018-04-19,000021,8.91,8.76,9.19,8.73,1133907,1104650864.0,5.33,1.51,0.13,7.72,63.25124686512806,0.10587637679010342,0.0073161854321131,0.09856019135799032,7.908500000000001,7.824400000000001,8.621276963713159,7.195723036286842,7.908500000000001
2018-04-20,000021,8.63,8.89,9.14,8.6,800307,776209408.0,6.16,1.48,0.13,5.45,64.879576603456,0.15914734402489294,0.03768241715066907,0.12146492687422387,7.953,7.8392,8.78433867948036,7.1216613205196415,7.953
2018-04-23,000021,8.87,8.47,8.88,8.26,598195,558450336.0,6.97,-4.72,-0.42,4.07,56.21335355255219,0.16556593836525657,0.06325912139358658,0.10230681697166999,7.9704999999999995,7.8586,8.829440626586115,7.111559373413885,7.9704999999999995
2018-04-24,000021,8.48,8.87,8.87,8.38,479716,451917104.0,5.79,4.72,0.4,3.26,61.48928155890027,0.2006167921833164,0.09073065555153255,0.10988613663178386,8.052,7.884000000000001,8.927387914013062,7.176612085986936,8.052
2018-04-25,000021,8.74,8.95,9.16,8.71,651895,637303312.0,5.07,0.9,0.08,4.44,62.463432843634514,0.23217382247172935,0.11901928893557191,0.11315453353615744,8.132000000000001,7.9134,9.02833922150051,7.2356607784994935,8.132000000000001
2018-04-26,000021,8.82,8.81,9.09,8.74,445598,432917152.0,3.91,-1.56,-0.14,3.03,59.62114641446343,0.24308404480627743,0.14383224010971302,0.09925180469656442,8.188,7.950400000000001,9.106555387551635,7.269444612448366,8.188
2018-04-27,000021,8.92,8.56,9.0,8.4,388704,365698912.0,6.81,-2.84,-0.25,2.65,54.82373190239762,0.22891873130991236,0.1608495383497529,0.06806919296015945,8.236500000000001,7.9796000000000005,9.125595607907346,7.347404392092656,8.236500000000001
2018-05-02,000021,8.34,8.09,8.48,7.98,436599,393127504.0,5.84,-5.49,-0.47,2.97,47.14354648722014,0.17771891325652156,0.16422341333110665,0.013495499925414906,8.257,7.9944,9.112081282686114,7.401918717313886,8.257
2018-05-03,000021,8.05,8.25,8.34,7.88,274894,244211963.0,5.69,1.98,0.16,1.87,49.7255523598214,0.14834334169609775,0.1610473990041049,-0.012704057308007138,8.2715,8.0188,9.115710281861178,7.427289718138822,8.2715
2018-05-04,000021,8.17,8.16,8.37,8.15,196294,176963189.0,2.67,-1.09,-0.09,1.34,48.29639154682176,0.11645828316076923,0.15212957583543776,-0.03567129267466854,8.2715,8.037,9.115710281861178,7.427289718138822,8.2715
2018-05-07,000021,8.17,8.27,8.28,8.05,227919,205047685.0,2.82,1.35,0.11,1.55,50.181042706761964,0.09892488079649908,0.14148863682765003,-0.04256375603115095,8.285,8.056000000000001,9.119997005982732,7.450002994017267,8.285
2018-05-08,000021,8.26,8.21,8.26,8.12,211188,189337550.0,1.69,-0.73,-0.06,1.44,49.12909978173884,0.07927421078692731,0.1290457516195055,-0.049771540832578176,8.310500000000001,8.0732,9.102522095651459,7.5184779043485435,8.310500000000001
2018-05-09,000021,8.22,8.11,8.3,8.06,226806,203385732.0,2.92,-1.22,-0.1,1.54,47.34760741123666,0.05499776891860719,0.11423615507932583,-0.05923838616071864,8.333,8.0848,9.07373207031971,7.59226792968029,8.333
2018-05-10,000021,8.12,8.06,8.16,7.92,246461,217037828.0,2.96,-0.62,-0.05,1.68,46.44083178552236,0.0313624054158641,0.09766140514663349,-0.06629899973076939,8.347,8.0966,9.05526831074115,7.638731689258849,8.347
2018-05-11,000021,8.06,7.94,8.09,7.93,157102,137811514.0,1.99,-1.49,-0.12,1.07,44.250471159018886,0.00291461457564246,0.07871204703243528,-0.07579743245679282,8.3445,8.101,9.058123850498372,7.630876149501628,8.3445
2018-05-14,000021,7.77,7.74,7.93,7.72,187967,161554334.0,2.64,-2.52,-0.2,1.28,40.79684264847746,-0.035361171576390404,0.05589740331067015,-0.09125857488706055,8.333,8.1002,9.077153210031458,7.5888467899685415,8.333
2018-05-15,000021,7.74,7.83,7.84,7.55,219686,186110973.0,3.75,1.16,0.09,1.5,42.95447047554631,-0.05776685962625727,0.03316455072328466,-0.09093141034954194,8.325,8.0986,9.086958004092171,7.563041995907828,8.325
2018-05-16,000021,7.78,7.67,7.8,7.65,123549,105205129.0,1.92,-2.04,-0.16,0.84,40.152844595694106,-0.08742639459835999,0.009046361658955733,-0.09647275625731572,8.302,8.0886,9.112348073361149,7.49165192663885,8.302
2018-05-17,000021,7.71,7.64,7.73,7.63,84983,71782172.0,1.3,-0.39,-0.03,0.58,39.6309032546228,-0.11206077220216315,-0.015175065113268044,-0.0968857070888951,8.2955,8.081999999999999,9.124679715140287,7.466320284859714,8.2955
2018-05-18,000021,7.66,7.61,7.69,7.47,150235,125637272.0,2.88,-0.39,-0.03,1.02,39.083778200557475,-0.13247732705184223,-0.03863551750098288,-0.09384180955085936,8.244499999999999,8.0712,9.109797058818604,7.379202941181393,8.244499999999999
2018-05-21,000021,7.67,7.77,7.8,7.67,144427,123248146.0,1.71,2.1,0.16,0.98,43.55915446627074,-0.13419995746624203,-0.05774840549403471,-0.07645155197220732,8.195,8.062999999999999,9.049880108553317,7.340119891446682,8.195
2018-05-22,000021,7.8,7.76,7.8,7.68,101429,86246014.0,1.54,-0.13,-0.01,0.69,43.344816814872516,-0.13481797323289513,-0.0731623190418068,-0.06165565419108833,8.1385,8.0584,8.950467363876244,7.3265326361237575,8.1385
2018-05-23,000021,7.75,7.78,7.9,7.62,199726,170822801.0,3.61,0.26,0.02,1.36,43.938965057172666,-0.1321703448650826,-0.08496392420646197,-0.04720642065862064,8.104000000000001,8.052200000000001,8.915329772657296,7.292670227342706,8.104000000000001
2018-05-24,000021,7.75,7.73,7.8,7.66,114971,97997320.0,1.8,-0.64,-0.05,0.78,42.73243674068328,-0.13257838138756473,-0.09448681564268252,-0.038091565744882205,8.047,8.040600000000001,8.792576287176667,7.301423712823335,8.047
2018-05-25,000021,7.73,7.54,7.73,7.53,122220,102349599.0,2.59,-2.46,-0.19,0.83,38.41561812106447,-0.146543898533241,-0.10489823222079422,-0.04164566631244679,7.9765,8.0246,8.627906938863983,7.325093061136016,7.9765
2018-05-28,000021,7.53,7.39,7.55,7.37,100330,82481041.0,2.39,-1.99,-0.15,0.68,35.37717162804104,-0.1677813390487053,-0.11747485358637644,-0.050306485462328854,7.905499999999999,8.0068,8.483443768891187,7.327556231108812,7.905499999999999
2018-05-29,000021,7.38,7.42,7.51,7.36,74774,61428387.0,2.03,0.41,0.03,0.51,36.45962260393338,-0.1801151589505796,-0.13000291465921707,-0.050112244291362545,7.848500000000001,7.995,8.37999882408163,7.317001175918373,7.848500000000001
2018-05-30,000021,7.38,7.17,7.38,7.05,142312,114247316.0,4.45,-3.37,-0.25,0.97,31.69511481804996,-0.20766883370047395,-0.14553609846746846,-0.0621327352330055,7.8025,7.9774,8.397844438119781,7.20715556188022,7.8025
